MatchID,RoundID,Country,Year,Winner,Runners.Up,Third,Fourth,GoalsScored,QualifiedTeams,MatchesPlayed,TotalAttendance,Datetime,Stage,Stadium,City,Home.Team.Name,Home.Team.Goals,Away.Team.Goals,Away.Team.Name,Win.conditions,Attendance,Half.time.Home.Goals,Half.time.Away.Goals,Referee,Referee_Country_Initials,Assistant.1,Assistant1_Country_Initials,Assistant.2,Assistante2_Country_Initials,Home.Team.Initials,Away.Team.Initials,Team.Initials,Coach.Name,Coach_Country_Initials,Line.up,Shirt.Number,Player.Name,Position,Event
468,308,,,,,,,,,,,1986-06-01T16:00:00Z,Group C,Nou Camp - Estadio LeÃ¯Â¿Â½n,Leon ,Canada,0,1,France, ,65500,0,0, ARCE Hernan SILVA,CHI, MOLINA Romulo MENDEZ,GUA, MORERA Berny ULLOA,CRC,CAN,FRA,CAN, Tony WAITERS,ENG,true,22,Paul DOLAN,GK,
475,,,,,,,,,,,,1986-06-06T12:00:00Z,Group C,Estadio Irapuato,Irapuato ,Hungary,2,0,Canada, ,13800,1,0, SHARIF Jamal AL,SYR, Zoran PETROVIC,SRB, Christopher BAMBRIDGE,AUS,HUN,CAN,HUN, Gyorgy MEZEY,HUN,true,18,Jozsef SZENDREI,GK,
476,,,,,,,,,,,,1986-06-09T12:00:00Z,Group C,Estadio Irapuato,Irapuato ,Soviet Union,2,0,Canada, ,14200,0,0, Idrissa TRAORE,MLI, SHANAR Fallaj Khuzam AL,KSA, ROA Gabriel GONZALEZ,PAR,URS,CAN,URS, Valeriy LOBANOVSKYI,UKR,true,16,Viktor CHANOV,GK,
511,309,,,,,,,,,,,1986-06-18T16:00:00Z,Round of 16,Estadio Corregidora,Queretaro ,Denmark,1,5,Spain, ,38500,1,1, Jan KEIZER,NED, Ali BENNACEUR,TUN, Bogdan DOTCHEV,BUL,DEN,ESP,DEN, Sepp PIONTEK,GER,true,22,Lars HOGH,GK,
512,308,,,,,,,,,,,1986-06-13T12:00:00Z,Group E,Estadio Corregidora,Queretaro ,Denmark,2,0,Germany FR, ,36000,1,0, Alexis PONNET,BEL, Christopher BAMBRIDGE,AUS, Erik FREDRIKSSON,SWE,DEN,FRG,DEN, Sepp PIONTEK,GER,true,22,Lars HOGH,GK,
517,,,,,,,,,,,,1986-06-04T16:00:00Z,Group E,Neza,Nezahualcoyotl ,Scotland,0,1,Denmark, ,18000,0,0, Lajos NEMETH,HUN, Siegfried KIRSCHEN,GER, SHANAR Fallaj Khuzam AL,KSA,SCO,DEN,SCO, Alex FERGUSON,SCO,true,1,Jim LEIGHTON,GK,
522,,,,,,,,,,,,1986-06-08T16:00:00Z,Group E,Neza,Nezahualcoyotl ,Denmark,6,1,Uruguay, ,26500,2,1, RAMIREZ Antonio MARQUEZ,MEX, Jan KEIZER,NED, FILHO Romualdo ARPPI,BRA,DEN,URU,DEN, Sepp PIONTEK,GER,true,1,Trols RASMUSSEN,GK,
533,,,,,,,,,,,,1986-06-06T16:00:00Z,Group F,Tecnologico,Monterrey ,England,0,0,Morocco, ,20200,0,0, ROA Gabriel GONZALEZ,PAR, Carlos ESPOSITO,ARG, Siegfried KIRSCHEN,GER,ENG,MAR,ENG, Bobby ROBSON,ENG,true,1,Peter SHILTON,GK,
536,309,,,,,,,,,,,1986-06-18T12:00:00Z,Round of 16,Estadio Azteca,Mexico City ,England,3,0,Paraguay, ,98728,1,0, SHARIF Jamal AL,SYR, Alexis PONNET,BEL, SHANAR Fallaj Khuzam AL,KSA,ENG,PAR,ENG, Bobby ROBSON,ENG,true,1,Peter SHILTON,GKC,
537,308,,,,,,,,,,,1986-06-11T16:00:00Z,Group F,Tecnologico,Monterrey ,England,3,0,Poland, ,22700,3,0, Andre DAINA,SUI, Horst BRUMMEIER,AUT, Vojtech CHRISTOV,TCH,ENG,POL,ENG, Bobby ROBSON,ENG,true,1,Peter SHILTON,GKC,
538,,,,,,,,,,,,1986-06-03T16:00:00Z,Group F,Tecnologico,Monterrey ,Portugal,1,0,England, ,23000,0,0, Volker ROTH,GER, Bogdan DOTCHEV,BUL, SHARIF Jamal AL,SYR,POR,ENG,POR, TORRES JOSE,POR,true,1,BENTO,GKC,
551,,,,,,,,,,,,1986-06-07T12:00:00Z,Group D,Tres de Marzo,Guadalajara ,Northern Ireland,1,2,Spain, ,28000,0,2, Horst BRUMMEIER,AUT, Luigi AGNOLIN,ITA, Lajos NEMETH,HUN,NIR,ESP,NIR, Billy BINGHAM,NIR,true,1,Pat JENNINGS,GK,
564,3469,,,,,,,,,,,1986-06-25T12:00:00Z,Semi-finals,Jalisco,Guadalajara ,France,0,2,Germany FR, ,45000,0,1, Luigi AGNOLIN,ITA, Zoran PETROVIC,SRB, Lajos NEMETH,HUN,FRA,FRG,FRA, Henri MICHEL,FRA,true,1,Joel BATS,GK,
567,308,,,,,,,,,,,1986-06-09T12:00:00Z,Group C,Nou Camp - Estadio LeÃ¯Â¿Â½n,Leon ,Hungary,0,3,France, ,31420,0,1, VALENTE Carlos Alberto SILVA,POR, Alexis PONNET,BEL, Andre DAINA,SUI,HUN,FRA,HUN, Gyorgy MEZEY,HUN,true,1,Peter DISZTL,GK,
568,309,,,,,,,,,,,1986-06-17T12:00:00Z,Round of 16,Estadio OlÃ¯Â¿Â½mpico Universitario,Mexico City ,Italy,0,2,France, ,70000,0,1, Carlos ESPOSITO,ARG, BAZAN Jose Luis MARTINEZ,URU, PALACIO Jesus DIAZ,COL,ITA,FRA,ITA, Enzo BEARZOT,ITA,true,1,Giovanni GALLI,GK,
571,308,,,,,,,,,,,1986-06-05T12:00:00Z,Group C,Nou Camp - Estadio LeÃ¯Â¿Â½n,Leon ,France,1,1,Soviet Union, ,36540,0,0, FILHO Romualdo ARPPI,BRA, ARMINIO Victoriano SANCHEZ,ESP, Shizuo TAKADA,JPN,FRA,URS,FRA, Henri MICHEL,FRA,true,1,Joel BATS,GK,
574,309,,,,,,,,,,,1986-06-17T16:00:00Z,Round of 16,Estadio Universitario,Monterrey ,Morocco,0,1,Germany FR, ,19800,0,0, Zoran PETROVIC,SRB, Lajos NEMETH,HUN, Horst BRUMMEIER,AUT,MAR,FRG,MAR, Jose FARIA,BRA,true,1,Badou ZAKI,GKC,
575,714,,,,,,,,,,,1986-06-21T16:00:00Z,Quarter-finals,Estadio Universitario,Monterrey ,Germany FR,0,0,Mexico,Germany FR win on penalties (4 - 1) ,41700,0,0, PALACIO Jesus DIAZ,COL, Christopher BAMBRIDGE,AUS, Alan SNODDY,NIR,FRG,MEX,FRG, Franz BECKENBAUER,GER,true,1,Harald SCHUMACHER,GK,
580,308,,,,,,,,,,,1986-06-08T12:00:00Z,Group E,Estadio Corregidora,Queretaro ,Germany FR,2,1,Scotland, ,30000,1,1, Ioan IGNA,ROU, Bogdan DOTCHEV,BUL, Alan SNODDY,NIR,FRG,SCO,FRG, Franz BECKENBAUER,GER,true,1,Harald SCHUMACHER,GKC,
585,,,,,,,,,,,,1986-06-04T12:00:00Z,Group E,Estadio Corregidora,Queretaro ,Uruguay,1,1,Germany FR, ,30500,1,0, Vojtech CHRISTOV,TCH, ARCE Hernan SILVA,CHI, VALENTE Carlos Alberto SILVA,POR,URU,FRG,URU, Omar BORRAS,URU,true,12,Fernando ALVEZ,GK,
610,,,,,,,,,,,,1986-06-02T12:00:00Z,Group C,Estadio Irapuato,Irapuato ,Soviet Union,6,0,Hungary, ,16500,3,0, Luigi AGNOLIN,ITA, George COURTNEY,ENG, Horst BRUMMEIER,AUT,URS,HUN,URS, Valeriy LOBANOVSKYI,UKR,true,1,Rinat DASAEV,GK,
627,,,,,,,,,,,,1986-06-11T12:00:00Z,Group B,Estadio Azteca,Mexico City ,Iraq,0,1,Mexico, ,103763,0,0, Zoran PETROVIC,SRB, Lajos NEMETH,HUN, Luigi AGNOLIN,ITA,IRQ,MEX,IRQ,O EVARIST,BRA,true,20,INSAYAF ABDULFATTAH,GK,
628,,,,,,,,,,,,1986-06-04T12:00:00Z,Group B,Bombonera - Estadio Nemesio Diez,Toluca ,Paraguay,1,0,Iraq, ,24000,1,0, Edwin PICON-ACKONG,MRI, MORERA Berny ULLOA,CRC, David SOCHA,USA,PAR,IRQ,PAR, Cayetano RE,PAR,true,1,Roberto FERNANDEZ,GK,
643,,,,,,,,,,,,1986-06-10T12:00:00Z,Group A,Cuauhtemoc,Puebla ,Korea Republic,2,3,Italy, ,20000,0,1, David SOCHA,USA, Joaquin URREA,MEX, SHARIF Jamal AL,SYR,KOR,ITA,KOR, Jung Nam KIM,KOR,true,21,OH Yun Kyo,GK,
674,,,,,,,,,,,,1986-06-02T16:00:00Z,Group F,Estadio Universitario,Monterrey ,Morocco,0,0,Poland, ,19900,0,0, BAZAN Jose Luis MARTINEZ,URU, Joel QUINIOU,FRA, Idrissa TRAORE,MLI,MAR,POL,MAR, Jose FARIA,BRA,true,1,Badou ZAKI,GKC,
675,,,,,,,,,,,,1986-06-11T16:00:00Z,Group F,Tres de Marzo,Guadalajara ,Portugal,1,3,Morocco, ,28000,0,2, Alan SNODDY,NIR, Valeri BUTENKO,RUS, Volker ROTH,GER,POR,MAR,POR, TORRES JOSE,POR,true,22,DAMAS,GK,
680,,,,,,,,,,,,1986-06-07T12:00:00Z,Group B,Estadio Azteca,Mexico City ,Mexico,1,1,Paraguay, ,114600,1,0, George COURTNEY,ENG, Erik FREDRIKSSON,SWE, Ioan IGNA,ROU,MEX,PAR,MEX, Bora MILUTINOVIC,YUG,true,1,Pablo LARIOS,GK,
701,,,,,,,,,,,,1986-06-07T16:00:00Z,Group F,Estadio Universitario,Monterrey ,Poland,1,0,Portugal, ,19915,0,0, Ali BENNACEUR,TUN, Edwin PICON-ACKONG,MRI, Shizuo TAKADA,JPN,POL,POR,POL, Antoni PIECHNICZEK,POL,true,1,Jozef MLYNARCZYK,GK,
712,,,,,,,,,,,,1986-06-13T12:00:00Z,Group E,Neza,Nezahualcoyotl ,Scotland,0,0,Uruguay, ,20000,0,0, Joel QUINIOU,FRA, PALACIO Jesus DIAZ,COL, Ali BENNACEUR,TUN,SCO,URU,SCO, Alex FERGUSON,SCO,true,1,Jim LEIGHTON,GK,
739,293,Spain,1982,Italy,Germany FR,Poland,France,146,24,52,2109723,1982-06-21T17:15:00Z,Group 2,Carlos Tartiere,Oviedo ,Algeria,0,2,Austria, ,22000,0,0, Tony BOSKOVIC,AUS, Vojtech CHRISTOV,TCH, DOY Ebrahim AL,BHR,ALG,AUT,ALG, Rachid MEKHLOUFI,ALG,true,1,Mahdi CERBAH,GK,
740,,,,,,,,,,,,1982-06-24T17:15:00Z,Group 2,Carlos Tartiere,Oviedo ,Algeria,3,2,Chile, ,16000,3,0, MOLINA Romulo MENDEZ,GUA, Erik FREDRIKSSON,SWE, Arnaldo COELHO,BRA,ALG,CHI,ALG, Rachid MEKHLOUFI,ALG,true,1,Mahdi CERBAH,GK,
741,,,,,,,,,,,,1982-06-16T17:15:00Z,Group 2,El Molinon,Gijon ,Germany FR,1,2,Algeria, ,42000,0,0, REVOREDO Enrique LABO,PER, MURCIA Gilberto ARISTIZABAL,COL, Paolo CASARIN,ITA,FRG,ALG,FRG, Jupp DERWALL,GER,true,1,Harald SCHUMACHER,GK,
749,,,,,,,,,,,,1982-06-13T20:00:00Z,Group 3,Camp Nou,Barcelona ,Argentina,0,1,Belgium, ,95000,0,0, Vojtech CHRISTOV,TCH, Karoly PALOTAI,HUN, Alojzy JARGUZ,POL,ARG,BEL,ARG, Cesar Luis MENOTTI,ARG,true,7,Ubaldo FILLOL,GK,
750,294,,,,,,,,,,,1982-07-02T17:15:00Z,Group 3,Sarria,Barcelona ,Argentina,1,3,Brazil, ,44000,0,1, VAZQUEZ Mario RUBIO,MEX, MURCIA Gilberto ARISTIZABAL,COL, Gaston CASTRO,CHI,ARG,BRA,ARG, Cesar Luis MENOTTI,ARG,true,7,Ubaldo FILLOL,GK,
751,293,,,,,,,,,,,1982-06-23T21:00:00Z,Group 3,Jose Rico Perez,Alicante ,Argentina,2,0,El Salvador, ,32500,1,0, Luis BARRANCOS,BOL, CASTILLO Augusto LAMO,ESP, Belaid LACARNE,ALG,ARG,SLV,ARG, Cesar Luis MENOTTI,ARG,true,7,Ubaldo FILLOL,GK,
752,,,,,,,,,,,,1982-06-18T21:00:00Z,Group 3,Jose Rico Perez,Alicante ,Argentina,4,1,Hungary, ,32093,2,0, Belaid LACARNE,ALG, Michel VAUTROT,FRA, Nicolae RAINEA,ROU,ARG,HUN,ARG, Cesar Luis MENOTTI,ARG,true,7,Ubaldo FILLOL,GK,
753,294,,,,,,,,,,,1982-06-29T17:15:00Z,Group 3,Sarria,Barcelona ,Italy,2,1,Argentina, ,43000,0,0, Nicolae RAINEA,ROU, Bruno GALLER,SUI, Belaid LACARNE,ALG,ITA,ARG,ITA, Enzo BEARZOT,ITA,true,1,Dino ZOFF,GKC,
764,293,,,,,,,,,,,1982-06-17T17:15:00Z,Group 2,Carlos Tartiere,Oviedo ,Chile,0,1,Austria, ,22500,0,1, DE SAN VICENTE Juan CARDELLINO,URU, Paolo CASARIN,ITA, MURCIA Gilberto ARISTIZABAL,COL,CHI,AUT,CHI, Luis Alberto SANTIBANEZ,CHI,true,22,Mario OSBEN,GK,
767,294,,,,,,,,,,,1982-06-28T17:15:00Z,Group 4,Vicente Calderon,Madrid ,Austria,0,1,France, ,37000,0,1, Karoly PALOTAI,HUN, Vojtech CHRISTOV,TCH, Damir MATOVINOVIC,CRO,AUT,FRA,AUT, Georg SCHMIDT,AUT,true,1,Friedl KONCILIA,GK,
770,293,,,,,,,,,,,1982-06-25T17:15:00Z,Group 2,El Molinon,Gijon ,Germany FR,1,0,Austria, ,41000,1,0, Robert VALENTINE,SCO, DOY Ebrahim AL,BHR, Arnaldo COELHO,BRA,FRG,AUT,FRG, Jupp DERWALL,GER,true,1,Harald SCHUMACHER,GK,
771,294,,,,,,,,,,,1982-07-01T17:15:00Z,Group 4,Vicente Calderon,Madrid ,Austria,2,2,Northern Ireland, ,20000,0,1, Adolf PROKOP,GDR, Erik FREDRIKSSON,SWE, Walter ESCHWEILER,GER,AUT,NIR,AUT, Georg SCHMIDT,AUT,true,1,Friedl KONCILIA,GK,
774,293,,,,,,,,,,,1982-06-19T21:00:00Z,Group 3,Nuevo Estadio,Elche ,Belgium,1,0,El Salvador, ,15000,1,0, Malcolm MOFFATT,NIR, Gaston CASTRO,CHI, Alojzy JARGUZ,POL,BEL,SLV,BEL, Guy THYS,BEL,true,1,Jean Marie PFAFF,GK,
779,,,,,,,,,,,,1982-06-22T21:00:00Z,Group 3,Nuevo Estadio,Elche ,Belgium,1,1,Hungary, ,37000,0,1, Clive WHITE,ENG, Walter ESCHWEILER,GER, Belaid LACARNE,ALG,BEL,HUN,BEL, Guy THYS,BEL,true,1,Jean Marie PFAFF,GK,Y65'
782,294,,,,,,,,,,,1982-06-28T21:00:00Z,Group 1,Camp Nou,Barcelona ,Poland,3,0,Belgium, ,65000,2,0, Jesus Paulino SILES,CRC, REVOREDO Enrique LABO,PER, Gaston CASTRO,CHI,POL,BEL,POL, Antoni PIECHNICZEK,POL,true,1,Jozef MLYNARCZYK,GK,
783,,,,,,,,,,,,1982-07-01T21:00:00Z,Group 1,Camp Nou,Barcelona ,Belgium,0,1,Soviet Union, ,45000,0,0, Michel VAUTROT,FRA, Charles CORVER,NED, Antonio GARRIDO,POR,BEL,URS,BEL, Guy THYS,BEL,true,22,Jacques MUNARON,GK,
788,,,,,,,,,,,,1982-07-05T17:15:00Z,Group 3,Sarria,Barcelona ,Italy,3,2,Brazil, ,44000,2,1, Abraham KLEIN,ISR, Thomson Tam Sun CHAN,HKG, Bogdan DOTCHEV,BUL,ITA,BRA,ITA, Enzo BEARZOT,ITA,true,1,Dino ZOFF,GKC,
789,293,,,,,,,,,,,1982-06-23T21:00:00Z,Group 6,Benito Villamarin,Seville ,Brazil,4,0,New Zealand, ,43000,2,0, Damir MATOVINOVIC,CRO, Abraham KLEIN,ISR, Charles CORVER,NED,BRA,NZL,BRA, Tele SANTANA,BRA,true,1,WALDIR PERES,GK,
790,,,,,,,,,,,,1982-06-18T21:00:00Z,Group 6,Benito Villamarin,Seville ,Brazil,4,1,Scotland, ,47379,1,1, Jesus Paulino SILES,CRC, Thomson Tam Sun CHAN,HKG, Adolf PROKOP,GDR,BRA,SCO,BRA, Tele SANTANA,BRA,true,1,WALDIR PERES,GK,
791,,,,,,,,,,,,1982-06-14T21:00:00Z,Group 6,Ramon Sanchez Pizjuan,Seville ,Brazil,2,1,Soviet Union, ,68000,0,1, CASTILLO Augusto LAMO,ESP, ARMINIO Victoriano SANCHEZ,ESP, CARRION Jose L. GARCIA,ESP,BRA,URS,BRA, Tele SANTANA,BRA,true,1,WALDIR PERES,GK,
813,,,,,,,,,,,,1982-06-20T17:15:00Z,Group 2,El Molinon,Gijon ,Germany FR,4,1,Chile, ,42000,1,0, Bruno GALLER,SUI, Vojtech CHRISTOV,TCH, Tony BOSKOVIC,AUS,FRG,CHI,FRG, Jupp DERWALL,GER,true,1,Harald SCHUMACHER,GK,
828,,,,,,,,,,,,1982-06-23T17:15:00Z,Group 1,Estadio Municipal de BalaÃ¯Â¿Â½dos,Vigo ,Italy,1,1,Cameroon, ,20000,0,0, Bogdan DOTCHEV,BUL, ALADREN Emilio SORIANO,ESP, ARMINIO Victoriano SANCHEZ,ESP,ITA,CMR,ITA, Enzo BEARZOT,ITA,true,1,Dino ZOFF,GKC,
833,,,,,,,,,,,,1982-06-15T17:15:00Z,Group 1,Riazor,La CoruÃ¯Â¿Â½A ,Peru,0,0,Cameroon, ,11000,0,0, Franz WOEHRER,AUT, Nicolae RAINEA,ROU, Adolf PROKOP,GDR,PER,CMR,PER,M TI,BRA,true,21,Ramon QUIROGA,GK,
834,,,,,,,,,,,,1982-06-19T19:15:00Z,Group 1,Riazor,La CoruÃ¯Â¿Â½A ,Poland,0,0,Cameroon, ,19000,0,0, Alexis PONNET,BEL, Walter ESCHWEILER,GER, VAZQUEZ Mario RUBIO,MEX,POL,CMR,POL, Antoni PIECHNICZEK,POL,true,1,Jozef MLYNARCZYK,GK,
877,294,,,,,,,,,,,1982-07-05T21:00:00Z,Group 2,Santiago Bernabeu,Madrid ,Spain,0,0,England, ,75000,0,0, Alexis PONNET,BEL, Michel VAUTROT,FRA, Belaid LACARNE,ALG,ESP,ENG,ESP, Jose SANTAMARIA,URU,true,1,Luis ARCONADA,GKC,
878,293,,,,,,,,,,,1982-06-16T17:15:00Z,Group 4,San Mames,Bilbao ,England,3,1,France, ,44172,1,1, Antonio GARRIDO,POR, Gaston CASTRO,CHI, Arnaldo COELHO,BRA,ENG,FRA,ENG, Ron GREENWOOD,ENG,true,22,Peter SHILTON,GK,
879,294,,,,,,,,,,,1982-06-29T21:00:00Z,Group 2,Santiago Bernabeu,Madrid ,Germany FR,0,0,England, ,75000,0,0, Arnaldo COELHO,BRA, Hector ORTIZ,PAR, MOLINA Romulo MENDEZ,GUA,FRG,ENG,FRG, Jupp DERWALL,GER,true,1,Harald SCHUMACHER,GK,
882,293,,,,,,,,,,,1982-06-25T17:15:00Z,Group 4,San Mames,Bilbao ,England,1,0,Kuwait, ,39700,1,0, MURCIA Gilberto ARISTIZABAL,COL, Henning LUND-SORENSEN,DEN, CARRION Jose L. GARCIA,ESP,ENG,KUW,ENG, Ron GREENWOOD,ENG,true,22,Peter SHILTON,GK,
889,,,,,,,,,,,,1982-06-20T17:15:00Z,Group 4,San Mames,Bilbao ,England,2,0,Czechoslovakia, ,41123,0,0, Charles CORVER,NED, Bogdan DOTCHEV,BUL, MURCIA Gilberto ARISTIZABAL,COL,ENG,TCH,ENG, Ron GREENWOOD,ENG,true,22,Peter SHILTON,GK,
896,,,,,,,,,,,,1982-06-15T21:00:00Z,Group 3,Nuevo Estadio,Elche ,Hungary,10,1,El Salvador, ,23000,3,0, DOY Ebrahim AL,BHR, Charles CORVER,NED, Henning LUND-SORENSEN,DEN,HUN,SLV,HUN, Kalman MESZOLY,HUN,true,1,Ferenc MESZAROS,GK,
900,294,,,,,,,,,,,1982-07-02T21:00:00Z,Group 2,Santiago Bernabeu,Madrid ,Germany FR,2,1,Spain, ,90089,0,0, Paolo CASARIN,ITA, Franz WOEHRER,AUT, Karoly PALOTAI,HUN,FRG,ESP,FRG, Jupp DERWALL,GER,true,1,Harald SCHUMACHER,GK,
901,293,,,,,,,,,,,1982-06-16T21:00:00Z,Group 5,Luis Casanova,Valencia ,Spain,1,1,Honduras, ,49562,0,1, Arturo Andres ITHURRALDE,ARG, Bogdan DOTCHEV,BUL, Luis BARRANCOS,BOL,ESP,HON,ESP, Jose SANTAMARIA,URU,true,1,Luis ARCONADA,GKC,
902,,,,,,,,,,,,1982-06-25T21:00:00Z,Group 5,Luis Casanova,Valencia ,Northern Ireland,1,0,Spain, ,,0,0, Hector ORTIZ,PAR, REVOREDO Enrique LABO,PER, Alexis PONNET,BEL,NIR,ESP,NIR, Billy BINGHAM,NIR,true,1,Pat JENNINGS,GK,
903,,,,,,,,,,,,1982-06-20T21:00:00Z,Group 5,Luis Casanova,Valencia ,Spain,2,1,Yugoslavia, ,48000,1,1, Henning LUND-SORENSEN,DEN, Antonio GARRIDO,POR, Arturo Andres ITHURRALDE,ARG,ESP,YUG,ESP, Jose SANTAMARIA,URU,true,1,Luis ARCONADA,GKC,
914,295,,,,,,,,,,,1982-07-08T21:00:00Z,Semi-finals,Ramon Sanchez Pizjuan,Seville ,Germany FR,3,3,France, win on penalties (5 - 4) ,70000,0,0, Charles CORVER,NED, Bruno GALLER,SUI, Robert VALENTINE,SCO,FRG,FRA,FRG, Jupp DERWALL,GER,true,1,Harald SCHUMACHER,GK,
919,293,,,,,,,,,,,1982-06-21T17:15:00Z,Group 4,Jose Zorrilla,Valladolid ,France,4,1,Kuwait, ,30043,2,0, Miroslav STUPAR,URS, Erik FREDRIKSSON,SWE, Damir MATOVINOVIC,CRO,FRA,KUW,FRA, Michel HIDALGO,FRA,true,22,Jean Luc ETTORI,GK,
920,294,,,,,,,,,,,1982-07-04T17:15:00Z,Group 4,Vicente Calderon,Madrid ,France,4,1,Northern Ireland, ,37000,1,0, Alojzy JARGUZ,POL, Nicolae RAINEA,ROU, GHOUL Yusef Mohamed EL,LBY,FRA,NIR,FRA, Michel HIDALGO,FRA,true,22,Jean Luc ETTORI,GK,
921,676,,,,,,,,,,,1982-07-10T20:00:00Z,Match for third place,Jose Rico Perez,Alicante ,Poland,3,2,France, ,28000,2,1, Antonio GARRIDO,POR, VAZQUEZ Mario RUBIO,MEX, Belaid LACARNE,ALG,POL,FRA,POL, Antoni PIECHNICZEK,POL,true,1,Jozef MLYNARCZYK,GK,
922,293,,,,,,,,,,,1982-06-24T17:15:00Z,Group 4,Jose Zorrilla,Valladolid ,France,1,1,Czechoslovakia, ,,0,0, Paolo CASARIN,ITA, Benjamin DWOMOH,GHA, Karoly PALOTAI,HUN,FRA,TCH,FRA, Michel HIDALGO,FRA,true,22,Jean Luc ETTORI,GK,
923,3475,,,,,,,,,,,1982-07-11T20:00:00Z,Final,Santiago Bernabeu,Madrid ,Italy,3,1,Germany FR, ,90000,0,0, Arnaldo COELHO,BRA, Abraham KLEIN,ISR, Vojtech CHRISTOV,TCH,ITA,FRG,ITA, Enzo BEARZOT,ITA,true,1,Dino ZOFF,GKC,
959,293,,,,,,,,,,,1982-06-21T21:00:00Z,Group 5,La Romareda,Zaragoza ,Honduras,1,1,Northern Ireland, ,15000,0,1, Thomson Tam Sun CHAN,HKG, REVOREDO Enrique LABO,PER, Paolo CASARIN,ITA,HON,NIR,HON, LA PAZ Jose DE,HON,true,21,Julio Cesar ARZU,GK,
962,,,,,,,,,,,,1982-06-24T21:00:00Z,Group 5,La Romareda,Zaragoza ,Honduras,0,1,Yugoslavia, ,25000,0,0, Gaston CASTRO,CHI, Jesus Paulino SILES,CRC, Arturo Andres ITHURRALDE,ARG,HON,YUG,HON, LA PAZ Jose DE,HON,true,21,Julio Cesar ARZU,GK,
994,,,,,,,,,,,,1982-06-18T17:15:00Z,Group 1,Estadio Municipal de BalaÃ¯Â¿Â½dos,Vigo ,Italy,1,1,Peru, ,,1,0, Walter ESCHWEILER,GER, VAZQUEZ Mario RUBIO,MEX, Abraham KLEIN,ISR,ITA,PER,ITA, Enzo BEARZOT,ITA,true,1,Dino ZOFF,GKC,
995,,,,,,,,,,,,1982-06-14T17:15:00Z,Group 1,Estadio Municipal de BalaÃ¯Â¿Â½dos,Vigo ,Italy,0,0,Poland, ,33000,0,0, Michel VAUTROT,FRA, Adolf PROKOP,GDR, Nicolae RAINEA,ROU,ITA,POL,ITA, Enzo BEARZOT,ITA,true,1,Dino ZOFF,GKC,
996,295,,,,,,,,,,,1982-07-08T17:15:00Z,Semi-finals,Camp Nou,Barcelona ,Poland,0,2,Italy, ,50000,0,1, DE SAN VICENTE Juan CARDELLINO,URU, David SOCHA,USA, MURCIA Gilberto ARISTIZABAL,COL,POL,ITA,POL, Antoni PIECHNICZEK,POL,true,1,Jozef MLYNARCZYK,GK,
1012,293,,,,,,,,,,,1982-06-17T17:45:00Z,Group 4,Jose Zorrilla,Valladolid ,Czechoslovakia,1,1,Kuwait, ,25000,1,0, Benjamin DWOMOH,GHA, MOLINA Romulo MENDEZ,GUA, Robert VALENTINE,SCO,TCH,KUW,TCH, Jozef VENGLOS,SVK,true,21,Zdenek HRUSKA,GK,
1044,,,,,,,,,,,,1982-06-17T21:00:00Z,Group 5,La Romareda,Zaragoza ,Yugoslavia,0,0,Northern Ireland, ,,0,0, Erik FREDRIKSSON,SWE, Bruno GALLER,SUI, Karoly PALOTAI,HUN,YUG,NIR,YUG, Miljan MILJANIC,SRB,true,1,Dragan PANTELIC,GK,
1051,,,,,,,,,,,,1982-06-15T21:00:00Z,Group 6,La Rosaleda,Malaga ,Scotland,5,2,New Zealand, ,36000,3,0, David SOCHA,USA, Thomson Tam Sun CHAN,HKG, GHOUL Yusef Mohamed EL,LBY,SCO,NZL,SCO, Jock STEIN,SCO,true,1,Alan ROUGH,GK,
1054,,,,,,,,,,,,1982-06-19T21:00:00Z,Group 6,La Rosaleda,Malaga ,Soviet Union,3,0,New Zealand, ,19000,1,0, GHOUL Yusef Mohamed EL,LBY, ALADREN Emilio SORIANO,ESP, Clive WHITE,ENG,URS,NZL,URS, Konstantin BESKOV,RUS,true,1,Rinat DASAEV,GK,
1055,,,,,,,,,,,,1982-06-22T17:15:00Z,Group 1,Riazor,La CoruÃ¯Â¿Â½A ,Poland,5,1,Peru, ,25000,0,0, VAZQUEZ Mario RUBIO,MEX, ALADREN Emilio SORIANO,ESP, ARMINIO Victoriano SANCHEZ,ESP,POL,PER,POL, Antoni PIECHNICZEK,POL,true,1,Jozef MLYNARCZYK,GK,
1058,294,,,,,,,,,,,1982-07-04T21:00:00Z,Group 1,Camp Nou,Barcelona ,Poland,0,0,Soviet Union, ,65000,0,0, Robert VALENTINE,SCO, Henning LUND-SORENSEN,DEN, Clive WHITE,ENG,POL,URS,POL, Antoni PIECHNICZEK,POL,true,1,Jozef MLYNARCZYK,GK,
1071,293,,,,,,,,,,,1982-06-22T21:00:00Z,Group 6,La Rosaleda,Malaga ,Soviet Union,2,2,Scotland, ,45000,0,1, Nicolae RAINEA,ROU, Alojzy JARGUZ,POL, Alexis PONNET,BEL,URS,SCO,URS, Konstantin BESKOV,RUS,true,1,Rinat DASAEV,GK,
